WARNING:easyocr.easyocr:Using CPU. Note: This module is much faster with a GPU.
INFO:root:[Frame Total] CPU Time: 0.2812 s, Memory: 1254.22 MB
INFO:root:[YOLO] CPU Time: 0.3281 s, Memory: 1254.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.22 MB
INFO:root:[Frame Total] CPU Time: 0.3750 s, Memory: 1254.22 MB
INFO:root:[YOLO] CPU Time: 0.2188 s, Memory: 1248.66 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1250.79 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1251.98 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1253.16 MB
INFO:root:[Frame Total] CPU Time: 0.2188 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.2812 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1232.50 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1233.69 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1234.69 MB
INFO:root:[Frame Total] CPU Time: 0.2812 s, Memory: 1237.88 MB
INFO:root:[YOLO] CPU Time: 0.2969 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.2969 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.2344 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.2812 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.3281 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.2188 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.2188 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.2500 s, Memory: 1234.82 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1236.82 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1238.01 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1239.14 MB
INFO:root:[Frame Total] CPU Time: 0.2500 s, Memory: 1242.57 MB
INFO:root:[YOLO] CPU Time: 0.2500 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.2812 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.2969 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.2969 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.3281 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.3281 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.3281 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.3281 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.0938 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[Frame Total] CPU Time: 0.1406 s, Memory: 1254.62 MB
INFO:root:[YOLO] CPU Time: 0.2500 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1254.62 MB
INFO:root:[OCR] CPU Time: 2.9688 s, Memory: 1255.34 MB
INFO:root:[Frame Total] CPU Time: 3.2188 s, Memory: 1255.34 MB
INFO:root:[YOLO] CPU Time: 0.0781 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[Frame Total] CPU Time: 0.0938 s, Memory: 1259.36 MB
INFO:root:[YOLO] CPU Time: 0.1406 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1259.36 MB
INFO:root:[YOLO] CPU Time: 0.1719 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[Frame Total] CPU Time: 0.1719 s, Memory: 1259.36 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1239.71 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1241.58 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1242.64 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1243.71 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1246.71 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1259.36 MB
INFO:root:[YOLO] CPU Time: 0.3906 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[Frame Total] CPU Time: 0.3906 s, Memory: 1259.36 MB
INFO:root:[YOLO] CPU Time: 0.1562 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[Frame Total] CPU Time: 0.2031 s, Memory: 1259.36 MB
INFO:root:[YOLO] CPU Time: 0.2344 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.36 MB
INFO:root:[Frame Total] CPU Time: 0.2656 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.1562 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[Frame Total] CPU Time: 0.1562 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.1719 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[Frame Total] CPU Time: 0.2188 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.1562 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[Frame Total] CPU Time: 0.1562 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.2500 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[Frame Total] CPU Time: 0.2500 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.2031 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[Frame Total] CPU Time: 0.2188 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[Frame Total] CPU Time: 0.2344 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.1406 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[Frame Total] CPU Time: 0.1719 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.4062 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1259.37 MB
INFO:root:[Frame Total] CPU Time: 0.4062 s, Memory: 1259.37 MB
INFO:root:[YOLO] CPU Time: 0.2031 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[Frame Total] CPU Time: 0.2031 s, Memory: 1283.11 MB
INFO:root:[YOLO] CPU Time: 0.2344 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[Frame Total] CPU Time: 0.2500 s, Memory: 1283.11 MB
INFO:root:[YOLO] CPU Time: 0.2656 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[Frame Total] CPU Time: 0.2656 s, Memory: 1283.11 MB
INFO:root:[YOLO] CPU Time: 0.2031 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[Frame Total] CPU Time: 0.2031 s, Memory: 1283.11 MB
INFO:root:[YOLO] CPU Time: 0.2500 s, Memory: 1262.98 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1264.79 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1265.92 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1266.86 MB
INFO:root:[Frame Total] CPU Time: 0.2500 s, Memory: 1270.04 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1283.11 MB
INFO:root:[YOLO] CPU Time: 0.2656 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[Frame Total] CPU Time: 0.3281 s, Memory: 1283.11 MB
INFO:root:[YOLO] CPU Time: 0.1719 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1283.11 MB
INFO:root:[YOLO] CPU Time: 0.2969 s, Memory: 1262.86 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1264.55 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1265.55 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1266.86 MB
INFO:root:[Frame Total] CPU Time: 0.2969 s, Memory: 1270.11 MB
INFO:root:[YOLO] CPU Time: 0.2500 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.11 MB
INFO:root:[Frame Total] CPU Time: 0.2500 s, Memory: 1283.11 MB
INFO:root:[YOLO] CPU Time: 0.2031 s, Memory: 1283.15 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.15 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.15 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.15 MB
INFO:root:[Frame Total] CPU Time: 0.2031 s, Memory: 1283.15 MB
INFO:root:[YOLO] CPU Time: 0.2031 s, Memory: 1283.15 MB
INFO:root:[OCR] CPU Time: 2.8281 s, Memory: 1283.26 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.26 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.26 MB
INFO:root:[Frame Total] CPU Time: 3.0625 s, Memory: 1283.26 MB
INFO:root:[YOLO] CPU Time: 0.1406 s, Memory: 1285.66 MB
INFO:root:[OCR] CPU Time: 2.7969 s, Memory: 1285.35 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1285.35 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1285.35 MB
INFO:root:[Frame Total] CPU Time: 2.9844 s, Memory: 1285.35 MB
INFO:root:[YOLO] CPU Time: 0.2656 s, Memory: 1290.29 MB
INFO:root:[OCR] CPU Time: 2.1875 s, Memory: 1290.49 MB
INFO:root:[OCR] CPU Time: 2.6250 s, Memory: 1290.45 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1290.45 MB
INFO:root:[Frame Total] CPU Time: 5.1406 s, Memory: 1290.45 MB
INFO:root:[YOLO] CPU Time: 0.1719 s, Memory: 1290.43 MB
INFO:root:[OCR] CPU Time: 3.1562 s, Memory: 1280.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1282.18 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1283.18 MB
INFO:root:[Frame Total] CPU Time: 3.3750 s, Memory: 1286.18 MB
INFO:root:[YOLO] CPU Time: 0.1562 s, Memory: 1290.43 MB
INFO:root:[OCR] CPU Time: 2.9375 s, Memory: 1290.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1290.62 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1290.62 MB
INFO:root:[Frame Total] CPU Time: 3.1719 s, Memory: 1290.62 MB
INFO:root:[YOLO] CPU Time: 0.1562 s, Memory: 1290.43 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1290.43 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1290.43 MB
INFO:root:[OCR] CPU Time: 3.2812 s, Memory: 1291.21 MB
INFO:root:[Frame Total] CPU Time: 3.4375 s, Memory: 1291.21 MB
INFO:root:[YOLO] CPU Time: 0.1094 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[Frame Total] CPU Time: 0.1562 s, Memory: 1291.22 MB
INFO:root:[YOLO] CPU Time: 0.2969 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[Frame Total] CPU Time: 0.2969 s, Memory: 1291.22 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1291.22 MB
INFO:root:[YOLO] CPU Time: 0.1250 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[Frame Total] CPU Time: 0.1250 s, Memory: 1291.22 MB
INFO:root:[YOLO] CPU Time: 0.2969 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[Frame Total] CPU Time: 0.2969 s, Memory: 1291.22 MB
INFO:root:[YOLO] CPU Time: 0.1250 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[Frame Total] CPU Time: 0.1250 s, Memory: 1291.22 MB
INFO:root:[YOLO] CPU Time: 0.1250 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.22 MB
INFO:root:[OCR] CPU Time: 2.0469 s, Memory: 1291.40 MB
INFO:root:[Frame Total] CPU Time: 2.1719 s, Memory: 1273.77 MB
INFO:root:[YOLO] CPU Time: 0.2969 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[Frame Total] CPU Time: 0.2969 s, Memory: 1291.39 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[Frame Total] CPU Time: 0.2500 s, Memory: 1291.39 MB
INFO:root:[YOLO] CPU Time: 0.2031 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.39 MB
INFO:root:[Frame Total] CPU Time: 0.2031 s, Memory: 1291.39 MB
INFO:root:[YOLO] CPU Time: 0.1562 s, Memory: 1292.12 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1292.12 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1292.12 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1292.12 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1292.12 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1292.12 MB
INFO:root:[YOLO] CPU Time: 0.1562 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[Frame Total] CPU Time: 0.1562 s, Memory: 1296.14 MB
INFO:root:[YOLO] CPU Time: 0.2031 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[Frame Total] CPU Time: 0.2656 s, Memory: 1296.14 MB
INFO:root:[YOLO] CPU Time: 0.2188 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[Frame Total] CPU Time: 0.2188 s, Memory: 1296.14 MB
INFO:root:[YOLO] CPU Time: 0.1719 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[Frame Total] CPU Time: 0.2188 s, Memory: 1296.14 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1287.98 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1289.91 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1290.91 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.91 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1292.79 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1296.10 MB
INFO:root:[YOLO] CPU Time: 0.1875 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[Frame Total] CPU Time: 0.1875 s, Memory: 1296.14 MB
INFO:root:[YOLO] CPU Time: 0.3594 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[Frame Total] CPU Time: 0.3594 s, Memory: 1296.14 MB
INFO:root:[YOLO] CPU Time: 0.2188 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[Frame Total] CPU Time: 0.2344 s, Memory: 1296.14 MB
INFO:root:[YOLO] CPU Time: 0.2344 s, Memory: 1296.15 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.15 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.15 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.15 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.15 MB
INFO:root:[Frame Total] CPU Time: 0.2656 s, Memory: 1296.15 MB
INFO:root:[YOLO] CPU Time: 0.1250 s, Memory: 1288.44 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1290.50 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1291.63 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1292.69 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1293.44 MB
INFO:root:[Frame Total] CPU Time: 0.1250 s, Memory: 1296.14 MB
INFO:root:[YOLO] CPU Time: 0.0938 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
INFO:root:[OCR] CPU Time: 0.0000 s, Memory: 1296.14 MB
